year,quarter,state,commodity,unit,value,percent
2019,Q2,MAINE,POTATOES,CWT,8304499.999999998,-27.6453931605315
2019,Q2,MARYLAND,CHICKENS,LB,160325000.0,12.357385137218625
2019,Q2,MARYLAND,EGGS,DOZEN,32833600.0,11.42422761578976
2019,Q2,MARYLAND,EGGS,EGGS,394000000.0,11.425339366515837
2019,Q2,MARYLAND,RED MEAT,LB,9200000.0,-1.0752688172043012
2019,Q2,MARYLAND,WHEAT,BU,17820000.0,-9.663519422089873
2019,Q2,MARYLAND,WHEAT,PCT BY TYPE,25.0,0.0
2019,Q2,MICHIGAN,EGGS,DOZEN,96150000.0,1.2814233121079492
2019,Q2,MICHIGAN,EGGS,EGGS,1153800000.0,1.2816011235955056
2019,Q2,MICHIGAN,MILK,LB,2920000000.0,1.7776228651097945
2019,Q2,MICHIGAN,MILK,LB / HEAD,6870.0,1.3274336283185841
2019,Q2,MICHIGAN,POTATOES,CWT,9961250.0,-26.03489883051791
2019,Q2,MICHIGAN,RED MEAT,LB,262500000.0,9.193011647254576
2019,Q2,MICHIGAN,WHEAT,BU,55515000.0,-8.470384567824905
2019,Q2,MICHIGAN,WHEAT,PCT BY TYPE,24.999999999999996,-1.4210854715202004e-14
2019,Q2,MINNESOTA,CANOLA,LB,53616250.00000001,23.184951177484223
2019,Q2,MINNESOTA,CHEESE,LB,520751000.0,-1.776599958503876
2019,Q2,MINNESOTA,EGGS,DOZEN,139433400.0,6.654927745974244
2019,Q2,MINNESOTA,EGGS,EGGS,1673200000.0,6.6547679755226925
2019,Q2,MINNESOTA,MILK,LB,2527000000.0,0.6772908366533864
2019,Q2,MINNESOTA,MILK,LB / HEAD,5645.0,1.9873532068654018
2019,Q2,MINNESOTA,POTATOES,CWT,8971249.999999998,-35.307373354966664
2019,Q2,MINNESOTA,RED MEAT,LB,681300000.0,1.7625093353248693
2019,Q2,MINNESOTA,TURKEYS,LB,226976000.0,-3.7139790693629604
2019,Q2,MINNESOTA,WHEAT,BU,85780000.0,-11.717182112900735
2019,Q2,MINNESOTA,WHEAT,PCT BY TYPE,25.0,-50.0
2019,Q2,MISSISSIPPI,CHICKENS,LB,864105000.0,-3.9916402879456374
2019,Q2,MISSISSIPPI,EGGS,DOZEN,29450000.0,-49.80142158283192
2019,Q2,MISSISSIPPI,EGGS,EGGS,353400000.0,-49.80113636363636
2019,Q2,MISSISSIPPI,RED MEAT,LB,1700000.0,6.25
2019,Q2,MISSISSIPPI,RICE,CWT,13283500.000000002,-13.955823293172678
2019,Q2,MISSISSIPPI,WHEAT,BU,1548500.0000000002,-45.71428571428572
2019,Q2,MISSISSIPPI,WHEAT,PCT BY TYPE,25.0,0.0
2019,Q2,MISSOURI,CHICKENS,LB,408257000.0,2.4453466896856306
2019,Q2,MISSOURI,EGGS,DOZEN,153132800.0,112.88195158841813
2019,Q2,MISSOURI,EGGS,EGGS,1837600000.0,112.88229842446711
2019,Q2,MISSOURI,RED MEAT,LB,471000000.0,-3.7203597710547833
2019,Q2,MISSOURI,RICE,CWT,19535750.000000004,-16.647466666666652
2019,Q2,MISSOURI,TURKEYS,LB,70647000.0,-2.912074320424374
2019,Q2,MISSOURI,WHEAT,BU,40132500.0,-18.088580467394618
2019,Q2,MISSOURI,WHEAT,PCT BY TYPE,25.0,0.0
2019,Q2,MONTANA,CANOLA,LB,102587499.99999999,27.707581227436805
2019,Q2,MONTANA,RED MEAT,LB,6900000.0,16.94915254237288
2019,Q2,MONTANA,WHEAT,BU,242617500.0,4.383040055070344
2019,Q2,MONTANA,WHEAT,PCT BY TYPE,50.0,0.0
2019,Q2,NEBRASKA,EGGS,DOZEN,108749800.0,9.866926912849857
2019,Q2,NEBRASKA,EGGS,EGGS,1305000000.0,9.866980973227816
2019,Q2,NEBRASKA,POTATOES,CWT,4713500.000000001,-32.62819367518311
2019,Q2,NEBRASKA,RED MEAT,LB,2022000000.0,2.0130164976540033
2019,Q2,NEBRASKA,WHEAT,BU,93385000.0,12.651165596067433
2019,Q2,NEBRASKA,WHEAT,PCT BY TYPE,24.999999999999996,-1.4210854715202004e-14
2019,Q2,NEVADA,RED MEAT,LB,300000.0,0.0
2019,Q2,NEW HAMPSHIRE,RED MEAT,LB,6800000.0,13.333333333333334
2019,Q2,NEW JERSEY,CHEESE,LB,23096000.0,-22.797165396443376
2019,Q2,NEW JERSEY,CHICKENS,LB,1475000.0,10.074626865671641
2019,Q2,NEW JERSEY,RED MEAT,LB,11000000.0,3.7735849056603774
2019,Q2,NEW JERSEY,WHEAT,BU,462000.0,-0.6451612903225806
2019,Q2,NEW JERSEY,WHEAT,PCT BY TYPE,25.0,0.0
2019,Q2,NEW MEXICO,CHEESE,LB,237923000.0,5.5493447611949565
2019,Q2,NEW MEXICO,MILK,LB,2103000000.0,-2.5034770514603615
2019,Q2,NEW MEXICO,MILK,LB / HEAD,6510.0,0.3855050115651504
2019,Q2,NEW MEXICO,RED MEAT,LB,800000.0,-11.11111111111111
2019,Q2,NEW MEXICO,WHEAT,BU,1650000.0,109.52380952380953
2019,Q2,NEW MEXICO,WHEAT,PCT BY TYPE,25.0,0.0
2019,Q2,NEW YORK,BUTTER,LB,8029000.0,23.980852378011118
2019,Q2,NEW YORK,CHEESE,LB,449542000.0,4.938781703374301
2019,Q2,NEW YORK,CHICKENS,LB,20604000.0,2.522764591730109
2019,Q2,NEW YORK,EGGS,DOZEN,34083400.0,2.14794990214795
2019,Q2,NEW YORK,EGGS,EGGS,409000000.0,2.147852147852148
2019,Q2,NEW YORK,MILK,LB,3898081000.0,1.112211211705324
2019,Q2,NEW YORK,MILK,LB / HEAD,6170.0,0.6525285481239804
2019,Q2,NEW YORK,RED MEAT,LB,9600000.0,-7.6923076923076925
2019,Q2,NEW YORK,WHEAT,BU,2079000.0,-36.5675057208238
2019,Q2,NEW YORK,WHEAT,PCT BY TYPE,25.0,1.4210854715202007e-14
2019,Q2,NORTH CAROLINA,CHICKENS,LB,1370433000.0,11.826529438212516
2019,Q2,NORTH CAROLINA,EGGS,DOZEN,158200000.0,-3.5758605641116907
2019,Q2,NORTH CAROLINA,EGGS,EGGS,1898400000.0,-3.575782202356766
2019,Q2,NORTH CAROLINA,RED MEAT,LB,664400000.0,5.914235612944365
2019,Q2,NORTH CAROLINA,TURKEYS,LB,163201000.0,5.249546952489665
2019,Q2,NORTH CAROLINA,WHEAT,BU,18281250.0,-42.99579045837231
2019,Q2,NORTH CAROLINA,WHEAT,PCT BY TYPE,25.0,0.0
2019,Q2,NORTH DAKOTA,CANOLA,LB,1527250000.0,-0.34907999478011226
2019,Q2,NORTH DAKOTA,POTATOES,CWT,10093750.0,-43.273621355813134
2019,Q2,NORTH DAKOTA,RED MEAT,LB,1900000.0,0.0
2019,Q2,NORTH DAKOTA,WHEAT,BU,332880000.0,-7.447593812601395
2019,Q2,NORTH DAKOTA,WHEAT,PCT BY TYPE,50.0,0.0
2019,Q2,OHIO,CHEESE,LB,113749000.0,-1.3640068677268864
2019,Q2,OHIO,EGGS,DOZEN,224175000.0,6.940966010733453
2019,Q2,OHIO,EGGS,EGGS,2690100000.0,6.940966010733453
2019,Q2,OHIO,MILK,LB,1389000000.0,-3.875432525951557
2019,Q2,OHIO,MILK,LB / HEAD,5575.0,0.81374321880651
2019,Q2,OHIO,RED MEAT,LB,59100000.0,1.3722126929674099
2019,Q2,OHIO,TURKEYS,LB,59605000.0,5.8364998757058135
2019,Q2,OHIO,WHEAT,BU,37765000.00000001,-28.107747953550337
2019,Q2,OHIO,WHEAT,PCT BY TYPE,25.0,0.0
2019,Q2,OKLAHOMA,CANOLA,LB,14805000.0,-36.513722126929665
2019,Q2,OKLAHOMA,CHICKENS,LB,190593000.0,-2.6180658808381487
2019,Q2,OKLAHOMA,EGGS,DOZEN,14783400.0,0.0
2019,Q2,OKLAHOMA,EGGS,EGGS,177400000.0,0.0
2019,Q2,OKLAHOMA,RED MEAT,LB,303200000.0,-1.5264696329977265
2019,Q2,OKLAHOMA,WHEAT,BU,162625000.00000003,83.7570621468927
2019,Q2,OKLAHOMA,WHEAT,PCT BY TYPE,25.0,0.0
2019,Q2,OREGON,CHEESE,LB,151901000.0,2.911167719032005
2019,Q2,OREGON,EGGS,DOZEN,28983400.0,-3.0123546025244616
2019,Q2,OREGON,EGGS,EGGS,347800000.0,-3.011712214166202
2019,Q2,OREGON,MILK,LB,655000000.0,2.0249221183800623
2019,Q2,OREGON,MILK,LB / HEAD,5350.0,0.9433962264150944
2019,Q2,OREGON,POTATOES,CWT,11997750.0,-41.79946154405879
2019,Q2,OREGON,RED MEAT,LB,11700000.0,0.0
2019,Q2,OREGON,WHEAT,BU,66585000.000000015,0.009387379606878923
2019,Q2,OREGON,WHEAT,PCT BY TYPE,25.0,-49.99999999999999
2019,Q2,PENNSYLVANIA,BUTTER,LB,22186000.0,-6.797176945051252
2019,Q2,PENNSYLVANIA,CHEESE,LB,232764000.0,-0.48737943771803816
2019,Q2,PENNSYLVANIA,CHICKENS,LB,111260000.0,-3.903955778200035
2019,Q2,PENNSYLVANIA,EGGS,DOZEN,366150200.0,2.706986090875787
2019,Q2,PENNSYLVANIA,EGGS,EGGS,4393800000.0,2.70687237026648
2019,Q2,PENNSYLVANIA,MILK,LB,2653867000.0,-6.397623353940526
2019,Q2,PENNSYLVANIA,MILK,LB / HEAD,5285.0,-0.8442776735459663
2019,Q2,PENNSYLVANIA,RED MEAT,LB,367000000.0,0.4103967168262654
2019,Q2,PENNSYLVANIA,TURKEYS,LB,40671000.0,-17.59664478482859
2019,Q2,PENNSYLVANIA,WHEAT,BU,5109999.999999999,8.43501326259947
2019,Q2,PENNSYLVANIA,WHEAT,PCT BY TYPE,25.0,0.0
2019,Q2,SOUTH CAROLINA,CHICKENS,LB,416706000.0,-1.0988854500920882
2019,Q2,SOUTH CAROLINA,EGGS,DOZEN,43266600.0,-6.518103682961926
2019,Q2,SOUTH CAROLINA,EGGS,EGGS,519200000.0,-6.51782499099748
2019,Q2,SOUTH CAROLINA,RED MEAT,LB,37400000.0,27.64505119453925
2019,Q2,SOUTH CAROLINA,WHEAT,BU,1080000.0,-38.46153846153847
2019,Q2,SOUTH CAROLINA,WHEAT,PCT BY TYPE,25.0,0.0
2019,Q2,SOUTH DAKOTA,CHEESE,LB,81845000.0,13.504930173214804
2019,Q2,SOUTH DAKOTA,EGGS,DOZEN,36616600.0,12.7240375083889
2019,Q2,SOUTH DAKOTA,EGGS,EGGS,439400000.0,12.724474089276553
2019,Q2,SOUTH DAKOTA,MILK,LB,694000000.0,1.0189228529839884
2019,Q2,SOUTH DAKOTA,MILK,LB / HEAD,5640.0,-0.5291005291005291
2019,Q2,SOUTH DAKOTA,RED MEAT,LB,375800000.0,3.0153508771929824
2019,Q2,SOUTH DAKOTA,WHEAT,BU,89417499.99999999,-7.03543710265169
2019,Q2,SOUTH DAKOTA,WHEAT,PCT BY TYPE,50.0,0.0
2019,Q2,TENNESSEE,CHICKENS,LB,309183000.0,3.7036167450971185
2019,Q2,TENNESSEE,RED MEAT,LB,62100000.0,10.695187165775401
2019,Q2,TENNESSEE,WHEAT,BU,22052500.0,-25.447937795807977
2019,Q2,TENNESSEE,WHEAT,PCT BY TYPE,25.0,0.0
2019,Q2,TEXAS,CHICKENS,LB,845577000.0,3.9008098733029337
2019,Q2,TEXAS,EGGS,DOZEN,125866800.0,-0.032960495852934237
2019,Q2,TEXAS,EGGS,EGGS,1510400000.0,-0.03309285856112251
2019,Q2,TEXAS,MILK,LB,3520000000.0,6.184012066365008
2019,Q2,TEXAS,MILK,LB / HEAD,6240.0,0.6451612903225806
2019,Q2,TEXAS,POTATOES,CWT,3679000.0000000005,-37.68631436314362
2019,Q2,TEXAS,RED MEAT,LB,1162500000.0,-1.9566500801214475
2019,Q2,TEXAS,RICE,CWT,18008000.000000004,-15.254476575919432
2019,Q2,TEXAS,TURKEYS,LB,15080000.0,-21.240925471353215
2019,Q2,TEXAS,WHEAT,BU,130400000.00000001,43.21801208127404
2019,Q2,TEXAS,WHEAT,PCT BY TYPE,25.0,0.0
2019,Q2,UTAH,EGGS,DOZEN,60766400.0,9.292086330935252
2019,Q2,UTAH,EGGS,EGGS,729200000.0,9.292565947242206
2019,Q2,UTAH,MILK,LB,576000000.0,-3.3557046979865772
2019,Q2,UTAH,MILK,LB / HEAD,5900.0,-0.5897219882055602
2019,Q2,UTAH,RED MEAT,LB,145300000.0,8.351976137211036
2019,Q2,UTAH,WHEAT,BU,3132000.0,16.95294996265872
2019,Q2,UTAH,WHEAT,PCT BY TYPE,25.0,-49.99999999999999
2019,Q2,VERMONT,CHEESE,LB,60675000.0,-2.2175307408422102
2019,Q2,VERMONT,MILK,LB,687000000.0,0.291970802919708
2019,Q2,VERMONT,MILK,LB / HEAD,5450.0,1.0194624652455977
2019,Q2,VIRGINIA,CHICKENS,LB,359612000.0,0.23692587286278927
2019,Q2,VIRGINIA,EGGS,DOZEN,31450000.0,1.8346425587856259
2019,Q2,VIRGINIA,EGGS,EGGS,377400000.0,1.834862385321101
2019,Q2,VIRGINIA,MILK,LB,386000000.0,-10.023310023310025
2019,Q2,VIRGINIA,MILK,LB / HEAD,5115.0,0.09784735812133072
2019,Q2,VIRGINIA,RED MEAT,LB,115600000.0,-8.904649330181245
2019,Q2,VIRGINIA,TURKEYS,LB,147431000.0,-0.10840769423609842
2019,Q2,VIRGINIA,WHEAT,BU,10729999.999999998,-27.500000000000014
2019,Q2,VIRGINIA,WHEAT,PCT BY TYPE,25.0,0.0
2019,Q2,WASHINGTON,CANOLA,LB,67892500.0,6.111045989137655
2019,Q2,WASHINGTON,EGGS,DOZEN,43025000.0,-1.5256937260251398
2019,Q2,WASHINGTON,EGGS,EGGS,516300000.0,-1.5258439824527943
2019,Q2,WASHINGTON,MILK,LB,1722000000.0,0.5841121495327103
2019,Q2,WASHINGTON,MILK,LB / HEAD,6195.0,0.08077544426494346
2019,Q2,WASHINGTON,POTATOES,CWT,51608749.99999999,-32.98108919730542
2019,Q2,WASHINGTON,RED MEAT,LB,228100000.0,1.830357142857143
2019,Q2,WASHINGTON,WHEAT,BU,197931250.00000003,-6.003834760980403
2019,Q2,WASHINGTON,WHEAT,PCT BY TYPE,50.0,1.4210854715202007e-14
2019,Q2,WEST VIRGINIA,RED MEAT,LB,1400000.0,0.0
2019,Q2,WISCONSIN,CHEESE,LB,2104855000.0,-1.5720102952014334
2019,Q2,WISCONSIN,EGGS,DOZEN,92033000.0,111.36846456828542
2019,Q2,WISCONSIN,EGGS,EGGS,1104400000.0,111.36842105263159
2019,Q2,WISCONSIN,MILK,LB,7784000000.0,0.07714065312419646
2019,Q2,WISCONSIN,MILK,LB / HEAD,6135.0,0.4914004914004914
2019,Q2,WISCONSIN,POTATOES,CWT,14419999.999999998,-28.851609719995075
2019,Q2,WISCONSIN,RED MEAT,LB,314500000.0,3.6927134849983516
2019,Q2,WISCONSIN,TURKEYS,LB,56909000.0,-1.2133731426190806
2019,Q2,WISCONSIN,WHEAT,BU,16062499.999999998,-26.546244426660593
2019,Q2,WISCONSIN,WHEAT,PCT BY TYPE,24.999999999999996,-1.4210854715202004e-14
2019,Q2,WYOMING,RED MEAT,LB,900000.0,0.0
2019,Q2,WYOMING,WHEAT,BU,2365000.0000000005,20.97186700767269
2019,Q2,WYOMING,WHEAT,PCT BY TYPE,25.0,0.0
2019,Q3,ALABAMA,CHICKENS,LB,1245261000.0,5.40848017593178
2019,Q3,ALABAMA,EGGS,DOZEN,96249800.0,6.549515461612206
2019,Q3,ALABAMA,EGGS,EGGS,1155000000.0,6.549815498154982
2019,Q3,ALABAMA,RED MEAT,LB,2000000.0,-41.17647058823529
2019,Q3,ALABAMA,WHEAT,BU,3060000.0,-22.727272727272727
2019,Q3,ALABAMA,WHEAT,PCT BY TYPE,24.999999999999996,0.0
2019,Q3,ALASKA,RED MEAT,LB,300000.0,0.0
2019,Q3,ARIZONA,MILK,LB,1099000000.0,-3.427065026362039
2019,Q3,ARIZONA,MILK,LB / HEAD,5625.0,1.809954751131222
2019,Q3,ARIZONA,RED MEAT,LB,125900000.0,9.098786828422876
2019,Q3,ARIZONA,WHEAT,BU,6123750.0,-51.00608048643892
2019,Q3,ARKANSAS,CHICKENS,LB,1330941000.0,1.979767114166468
2019,Q3,ARKANSAS,EGGS,DOZEN,74933200.0,-50.03347407559539
2019,Q3,ARKANSAS,EGGS,EGGS,899200000.0,-50.0333407423872
2019,Q3,ARKANSAS,RED MEAT,LB,1000000.0,11.11111111111111
2019,Q3,ARKANSAS,RICE,CWT,129090750.00000003,-18.943903403846498
2019,Q3,ARKANSAS,TURKEYS,LB,129586000.0,-1.5670457048667292
2019,Q3,ARKANSAS,WHEAT,BU,4914999.999999999,-43.42446043165469
2019,Q3,ARKANSAS,WHEAT,PCT BY TYPE,25.0,0.0
2019,Q3,CALIFORNIA,BUTTER,LB,133071000.0,3.7089282374212855
2019,Q3,CALIFORNIA,CHEESE,LB,1760553000.0,0.29743661028227136
2019,Q3,CALIFORNIA,CHICKENS,LB,315069000.0,4.247399348844596
2019,Q3,CALIFORNIA,EGGS,DOZEN,79208300.0,-13.172595231570295
2019,Q3,CALIFORNIA,EGGS,EGGS,950500000.0,-13.172558691879054
2019,Q3,CALIFORNIA,MILK,LB,10120459000.0,0.9910242809530685
2019,Q3,CALIFORNIA,MILK,LB / HEAD,5750.0,1.500441306266549
2019,Q3,CALIFORNIA,POTATOES,CWT,8467500.0,-0.7879551246374896
2019,Q3,CALIFORNIA,RED MEAT,LB,413500000.0,16.053887173730004
2019,Q3,CALIFORNIA,RICE,CWT,63893749.99999999,-0.3046544648847812
2019,Q3,CALIFORNIA,TOMATOES,CWT,117420949.99999997,-9.49315962820198
2019,Q3,CALIFORNIA,TOMATOES,TONS,8375628.0,-8.368761878005245
2019,Q3,CALIFORNIA,TURKEYS,LB,52824000.0,-7.928816690777891
2019,Q3,CALIFORNIA,WHEAT,BU,16361500.0,-18.233383308345825
2019,Q3,CALIFORNIA,WHEAT,PCT BY TYPE,24.999999999999996,0.0
2019,Q3,COLORADO,CHEESE,LB,3890000.0,-4.936461388074291
2019,Q3,COLORADO,EGGS,DOZEN,30833200.0,-2.220502705068277
2019,Q3,COLORADO,EGGS,EGGS,370000000.0,-2.2198731501057085
2019,Q3,COLORADO,MILK,LB,1222000000.0,5.254091300602928
2019,Q3,COLORADO,MILK,LB / HEAD,6515.0,-0.382262996941896
2019,Q3,COLORADO,POTATOES,CWT,9832999.999999998,-39.55153918268862
2019,Q3,COLORADO,RED MEAT,LB,569100000.0,3.191296464188577
2019,Q3,COLORADO,WHEAT,BU,141450000.0,21.858766163839537
2019,Q3,COLORADO,WHEAT,PCT BY TYPE,24.999999999999996,-50.000000000000014
2019,Q3,DELAWARE,CHICKENS,LB,556335000.0,0.4693572388286115
2019,Q3,DELAWARE,WHEAT,BU,1800000.0,12.676056338028168
2019,Q3,DELAWARE,WHEAT,PCT BY TYPE,25.0,0.0
2019,Q3,FLORIDA,MILK,LB,537000000.0,1.1299435028248588
2019,Q3,FLORIDA,MILK,LB / HEAD,4645.0,3.798882681564246
2019,Q3,FLORIDA,POTATOES,CWT,3447250.0000000005,25.08164005805519
2019,Q3,FLORIDA,RED MEAT,LB,9000000.0,12.5
2019,Q3,FLORIDA,TOMATOES,CWT,5832450.0,54.29761904761905
2019,Q3,GEORGIA,CHICKENS,LB,1528569000.0,2.181853428970607
2019,Q3,GEORGIA,EGGS,DOZEN,207633400.0,3.0693441853123007
2019,Q3,GEORGIA,EGGS,EGGS,2491600000.0,3.0694134193761893
2019,Q3,GEORGIA,MILK,LB,409000000.0,-0.48661800486618007
2019,Q3,GEORGIA,MILK,LB / HEAD,5095.0,0.791295746785361
2019,Q3,GEORGIA,RED MEAT,LB,40000000.0,-0.7444168734491315
2019,Q3,GEORGIA,WHEAT,BU,1400000.0000000002,-25.925925925925913
2019,Q3,GEORGIA,WHEAT,PCT BY TYPE,25.0,0.0
2019,Q3,HAWAII,RED MEAT,LB,2200000.0,15.789473684210526
2019,Q3,IDAHO,CHEESE,LB,575337000.0,-18.208841918506955
2019,Q3,IDAHO,MILK,LB,4041000000.0,3.668547973319651
2019,Q3,IDAHO,MILK,LB / HEAD,6435.0,0.7042253521126761
2019,Q3,IDAHO,POTATOES,CWT,66220000.00000001,-37.247097844112766
2019,Q3,IDAHO,RED MEAT,LB,90400000.0,17.250324254215304
2019,Q3,IDAHO,WHEAT,BU,152805000.0,-2.4864192212889176
2019,Q3,IDAHO,WHEAT,PCT BY TYPE,50.0,0.0
2019,Q3,ILLINOIS,CHEESE,LB,40997000.0,-6.822882338234961
2019,Q3,ILLINOIS,EGGS,DOZEN,81616800.0,5.357133636603035
2019,Q3,ILLINOIS,EGGS,EGGS,979400000.0,5.357142857142857
2019,Q3,ILLINOIS,MILK,LB,412000000.0,-7.207207207207207
2019,Q3,ILLINOIS,MILK,LB / HEAD,4955.0,0.6091370558375634
2019,Q3,ILLINOIS,RED MEAT,LB,852900000.0,2.0459440057430007
2019,Q3,ILLINOIS,TURKEYS,LB,70000.0,-44.0
2019,Q3,ILLINOIS,WHEAT,BU,55785000.0,-0.22803487592219987
2019,Q3,ILLINOIS,WHEAT,PCT BY TYPE,25.0,0.0
2019,Q3,INDIANA,CHICKENS,LB,65639000.0,8.37061863329426
2019,Q3,INDIANA,EGGS,DOZEN,406783200.0,0.06144636578445953
2019,Q3,INDIANA,EGGS,EGGS,4881400000.0,0.061495572318793046
2019,Q3,INDIANA,MILK,LB,985000000.0,-3.431372549019608
2019,Q3,INDIANA,MILK,LB / HEAD,5615.0,0.9892086330935251
2019,Q3,INDIANA,RED MEAT,LB,440900000.0,-0.2714318027595567
2019,Q3,INDIANA,TURKEYS,LB,187397000.0,4.067817317517437
2019,Q3,INDIANA,WHEAT,BU,26000000.0,-7.608937058588371
2019,Q3,INDIANA,WHEAT,PCT BY TYPE,25.0,0.0
2019,Q3,IOWA,CHEESE,LB,183440000.0,11.092270051597588
2019,Q3,IOWA,CHICKENS,LB,15629000.0,-26.13195954248984
2019,Q3,IOWA,EGGS,DOZEN,710216600.0,3.39699675286861
2019,Q3,IOWA,EGGS,EGGS,8522600000.0,3.39698638779026
2019,Q3,IOWA,MILK,LB,1300000000.0,0.0
2019,Q3,IOWA,MILK,LB / HEAD,5990.0,1.353637901861252
2019,Q3,IOWA,RED MEAT,LB,2125100000.0,14.653358510925276
2019,Q3,IOWA,TURKEYS,LB,106408000.0,-6.105341180830694
2019,Q3,KANSAS,CANOLA,LB,11342500.0,-27.010939510939515
2019,Q3,KANSAS,MILK,LB,947000000.0,2.157497303128371
2019,Q3,KANSAS,MILK,LB / HEAD,5835.0,0.4302925989672977
2019,Q3,KANSAS,RED MEAT,LB,1376300000.0,-9.334650856389986
2019,Q3,KANSAS,WHEAT,BU,592000000.0,22.872561228725584
2019,Q3,KANSAS,WHEAT,PCT BY TYPE,25.0,0.0
2019,Q3,KENTUCKY,CHICKENS,LB,365623000.0,-1.3357692006703132
2019,Q3,KENTUCKY,EGGS,DOZEN,30691700.0,0.0
2019,Q3,KENTUCKY,EGGS,EGGS,368300000.0,0.0
2019,Q3,KENTUCKY,RED MEAT,LB,137300000.0,3.078078078078078
2019,Q3,KENTUCKY,WHEAT,BU,37699999.99999999,12.747663551401859
2019,Q3,KENTUCKY,WHEAT,PCT BY TYPE,25.0,0.0
2019,Q3,LOUISIANA,CHICKENS,LB,238753000.0,6.375783606528161
2019,Q3,LOUISIANA,RED MEAT,LB,900000.0,0.0
2019,Q3,LOUISIANA,RICE,CWT,40853500.00000001,-9.81766406922583
2019,Q3,MAINE,POTATOES,CWT,8304499.999999998,-27.6453931605315
2019,Q3,MARYLAND,CHICKENS,LB,163735000.0,9.297295853998811
2019,Q3,MARYLAND,EGGS,DOZEN,32533200.0,1.9312713053940243
2019,Q3,MARYLAND,EGGS,EGGS,390400000.0,1.9321148825065273
2019,Q3,MARYLAND,RED MEAT,LB,9000000.0,-1.098901098901099
2019,Q3,MARYLAND,WHEAT,BU,17820000.0,-9.663519422089873
2019,Q3,MARYLAND,WHEAT,PCT BY TYPE,25.0,0.0
2019,Q3,MICHIGAN,EGGS,DOZEN,88299800.0,-8.489745750152604
2019,Q3,MICHIGAN,EGGS,EGGS,1059600000.0,-8.489506865877882
2019,Q3,MICHIGAN,MILK,LB,2854000000.0,2.257255463991401
2019,Q3,MICHIGAN,MILK,LB / HEAD,6690.0,1.3636363636363635
2019,Q3,MICHIGAN,POTATOES,CWT,9961250.0,-26.03489883051791
2019,Q3,MICHIGAN,RED MEAT,LB,261700000.0,3.6435643564356432
2019,Q3,MICHIGAN,WHEAT,BU,55515000.0,-8.470384567824905
2019,Q3,MICHIGAN,WHEAT,PCT BY TYPE,24.999999999999996,-1.4210854715202004e-14
2019,Q3,MINNESOTA,CANOLA,LB,53616250.00000001,23.184951177484223
2019,Q3,MINNESOTA,CHEESE,LB,506011000.0,-2.876780953514306
2019,Q3,MINNESOTA,EGGS,DOZEN,137533400.0,1.588232513339912
2019,Q3,MINNESOTA,EGGS,EGGS,1650400000.0,1.5880832204850426
2019,Q3,MINNESOTA,MILK,LB,2503000000.0,1.0088781275221952
2019,Q3,MINNESOTA,MILK,LB / HEAD,5600.0,2.0036429872495445
2019,Q3,MINNESOTA,POTATOES,CWT,8971249.999999998,-35.307373354966664
2019,Q3,MINNESOTA,RED MEAT,LB,697200000.0,0.10050251256281408
2019,Q3,MINNESOTA,TURKEYS,LB,231933000.0,-2.055320945945946
2019,Q3,MINNESOTA,WHEAT,BU,85780000.0,-11.717182112900735
2019,Q3,MINNESOTA,WHEAT,PCT BY TYPE,25.0,-50.0
2019,Q3,MISSISSIPPI,CHICKENS,LB,906849000.0,0.44482202134835563
2019,Q3,MISSISSIPPI,EGGS,DOZEN,29133400.0,-50.56521812906182
2019,Q3,MISSISSIPPI,EGGS,EGGS,349600000.0,-50.56561085972851
2019,Q3,MISSISSIPPI,RED MEAT,LB,1600000.0,0.0
2019,Q3,MISSISSIPPI,RICE,CWT,13283500.000000002,-13.955823293172678
2019,Q3,MISSISSIPPI,WHEAT,BU,1548500.0000000002,-45.71428571428572
2019,Q3,MISSISSIPPI,WHEAT,PCT BY TYPE,25.0,0.0
2019,Q3,MISSOURI,CHICKENS,LB,424854000.0,1.5804171727508345
2019,Q3,MISSOURI,EGGS,DOZEN,153416600.0,102.64118295832041
2019,Q3,MISSOURI,EGGS,EGGS,1841000000.0,102.64171711612549
2019,Q3,MISSOURI,RED MEAT,LB,472900000.0,-1.252871163082063
2019,Q3,MISSOURI,RICE,CWT,19535750.000000004,-16.647466666666652
2019,Q3,MISSOURI,TURKEYS,LB,79509000.0,11.815995612246333
2019,Q3,MISSOURI,WHEAT,BU,40132500.0,-18.088580467394618
2019,Q3,MISSOURI,WHEAT,PCT BY TYPE,25.0,0.0
2019,Q3,MONTANA,CANOLA,LB,102587499.99999999,27.707581227436805
2019,Q3,MONTANA,RED MEAT,LB,4000000.0,-4.761904761904762
2019,Q3,MONTANA,WHEAT,BU,242617500.0,4.383040055070344
2019,Q3,MONTANA,WHEAT,PCT BY TYPE,50.0,0.0
2019,Q3,NEBRASKA,EGGS,DOZEN,116033600.0,13.888621698922494
2019,Q3,NEBRASKA,EGGS,EGGS,1392400000.0,13.8884344838868
2019,Q3,NEBRASKA,POTATOES,CWT,4713500.000000001,-32.62819367518311
2019,Q3,NEBRASKA,RED MEAT,LB,2117700000.0,3.2671770614911977
2019,Q3,NEBRASKA,WHEAT,BU,93385000.0,12.651165596067433
2019,Q3,NEBRASKA,WHEAT,PCT BY TYPE,24.999999999999996,-1.4210854715202004e-14
2019,Q3,NEVADA,RED MEAT,LB,300000.0,-25.0
